Link,Titulo,Descripcion,Tipo,Valor,Fecha,Dormitorios,Baños,Comuna
https://www.yapo.cl/los_rios/arrendar/cabana_independiente_68734823.htm?ca=11_s&oa=68734823&xsp=13,cabaña independiente," Cabaña independiente 2 pisos, población independencia pasaje 17",Casa,210000,3 Diciembre 23:52,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/parque_industrial_llancahue_68564818.htm?ca=11_s&oa=68564818&xsp=14,Parque industrial Llancahue," Exclusivo condominio industrial tiene disponible bodegas desde 170 a 1500 M2.Ubicado en el acceso sur de Valdivia, kilómetro 7,5 Llancahue.Cuenta con{-Baños/ camarines-Energía trisfasica y mosofasica-2500 M2 de estacionamiento y patio de maniobras.-Agua potable y Alcantarillado.-Techumbre anti Drop-iluminación Led-Cortinas metálicas-Áreas verdes.Relacionado; Galpon, Bodega, bodegaje, distribucion, estructura metálica","Estacionamiento, bodega u otro",718714,3 Diciembre 23:40,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_altura_copa_de_agua_68734023.htm?ca=11_s&oa=68734023&xsp=15,Cabaña altura copa de agua," Arriendo cabaña amoblada para dos personas; living comedor, cocina americana, lavadora, calefacción toyotomic ( ventanas termo-panel, con aislante del frio y del calor) Estacionamiento.Wi fi inalámbrico.Se arrienda año corrido, se solicita mes de garantía y mes adelantado. (380 mil pesos)Luz, agua y gas se cancela aparte)",Departamento,380000,3 Diciembre 23:16,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_valdivia_68733130.htm?ca=11_s&oa=68733130&xsp=16,Cabaña Valdivia," Arriendo cabaña incluye luz, gas, agua, tv, internet, combustión lenta leña. Sector regional (Calle Rudloff).Para 1 persona a contar de diciembre.",Casa,200000,3 Diciembre 22:46,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_en_baquedano_68732558.htm?ca=11_s&oa=68732558&xsp=17,cabaña en Baquedano," Se arrienda cabaña dos pisos con balcón para ahora diciembre en Baquedano con pasaje Barrientos (frente a colegio Baquedano). $280.000 valor incluye agua, wi-fi y TV cable. Luz y gas se cancelan aparte. Posee conexión a lavadora, se facilita balón de 15kg. Comunicarse al +56978499792 con Arturo.",Casa,280000,3 Diciembre 22:26,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_amplia_y_amoblada_cerca_sodimac_68637913.htm?ca=11_s&oa=68637913&xsp=18,Cabaña amplia y amoblada cerca sodimac," Arriendo en Valdivia (tipo departamento) cabaña totalmente equipada (muebles de cocina y amplios closets). 1er piso- living comedor y cocina un ambiente (estilo americana) y baño.    2do piso 2 habitaciones, principal cama matrimonial y pieza pequeña con una cama de 1 plaza. Valor $250.000 para una persona e hijo(a). Adulto adicional total es $280.000.- el precio incluye: combustión lenta, internet, tv. Cable y estacionamiento privado (no se admiten mascotas). El pago de gas, luz y agua corre de parte del arrendatario. Se paga mes de garantía y el contrato es anual, no se devuelve la garantía si termina antes del plazo. Se exije contrato 1 año para acreditar renta (sobre $600.000). Contacto wassap: 9 32 35 26 58 Cristian Delgado // Sofía Rivera cel: 9 94 11 43 38. Están ubicada a la entrada de Paillao",Casa,250000,3 Diciembre 22:25,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/pieza_sector_centrico_de_valdivia_jumbo_68732447.htm?ca=11_s&oa=68732447&xsp=19,Pieza sector céntrico de valdivia Jumbo, Se arrienda 1 pieza para persona sola que trabaje La pieza está amoblada con closet cama Ropero mesa Ducha agua caliente Luz y agua incluidos en el precio Tv/cable y wifiDerecho a lavado 1 vez por semana Entrada independiente No se pide mes de garantía Tratar con Sra Rosa al celular 995117204,Pieza,100000,3 Diciembre 22:22,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_casa__68732235.htm?ca=11_s&oa=68732235&xsp=20,Busco casa," Busco arriendo de una casa, de 3 dormitorios, combustión lenta y patio. Llamar al fono +56976450923",Casa,350000,3 Diciembre 22:14,3,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/casa_sector_parque_krahmer_68729265.htm?ca=11_s&oa=68729265&xsp=21,Casa sector parque Krahmer," Cómoda y amplia casa ubicada en residencial sector de Parque Krahmer, ciudad de Valdivia.  Entorno de fácil acceso vial a través de sus avenidas Simpson que cuenta con ciclo via, conect hacia Pedro Montt y Ramón Picarte, permitiendo un fluido trayecto hacia el centro de la ciudad.  Sector cuenta con supermercado, comercio local, servicios comerciales, colegios, y una extensa y hermosa área verde como es Parque Krahmer.Distribución primer piso: hall de entrada con piso cerámico, living comedor amplio con piso flotante, cocina con ampliación de comedor diario, logia independiente, leñera. Dormitorio con baño en suite y closet, patio posterior.Segundo piso: luminosa sala de estar, dos amplias habitaciones ambas con closet, dormitorio de visita, baño completo. Todas con piso flotante.Estacionamiento para 2 vehiculos, antejardin, cerco perimetral. Combustión lenta.",Casa,650000,3 Diciembre 20:20,4,2,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_para_persona_sola_o_pareja_68729016.htm?ca=11_s&oa=68729016&xsp=22,Cabaña para persona sola o pareja," Cabaña para persona sola o parejaCabaña amoblada consta de 1 dormitorio grande, lavadora, calentador a parafina, luz y agua incluido dentro del precio de arriendo, agua caliente incluida para ducha(por medio de termo). Ubicado en calle mollenahuer 11A, cercano al Puritan. Se pide mes de garantía y mes de arriendo. Verdaderos interesados llamar al 632 212888*Sin mascotas y sin hijos",Departamento,190000,3 Diciembre 20:10,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/departamento_68728045.htm?ca=11_s&oa=68728045&xsp=23,Departamento," Excelente ubicacion, amplio 3 dorm. 3 baños, terraza cerrada, estacionamiento , bodega y con una hermosa vista",Departamento,600000,3 Diciembre 19:33,3,3,Valdivia
https://www.yapo.cl/los_rios/arrendar/departamento_cabana_68726388.htm?ca=11_s&oa=68726388&xsp=24,Departamento/cabaña," Departamento para arriendo mensual (estudiantes o año corrido). Un dormitorio, un baño y un cómodo ambiente de estar, comedor y cocina. Disponibles a partir del 01/01/2020. Recinto cerrado y seguro en sector regional, a pasos del Líder y hospital, muy cerca del centro y de los campus Isla Teja y Miraflores de la UACH y de otras universidades e institutos. Acceso directo a locomoción colectiva. Incluye agua, internet y lavandería. Gas, luz y calefacción independientes. Para consultas, visitas y reservas comunicarse al +56976993817",Departamento,250000,3 Diciembre 18:34,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/departamento__68726104.htm?ca=11_s&oa=68726104&xsp=25,Departamento," Arriendo departamento tipo estudio amueblado para una persona, se ubica en sector arica e incluye entrada independiente, estacionamiento, internet, TV cable.  Fono contacto: 977837891",Departamento,160000,3 Diciembre 18:25,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/oficina_68724572.htm?ca=11_s&oa=68724572&xsp=26,oficina," Se arrienda oficina, especial para empresa o institución, ubicada en pleno centro de Valdivia, a pasos del Casino Dreams, costanera, centros comerciales, supermercados y otros.Consta de:3 oficinas ambiente separadoCocina 1 bañoTV cable WifiSin estacionamiento",Oficina,400000,3 Diciembre 17:42,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/pieza_68724088.htm?ca=11_s&oa=68724088&xsp=27,Pieza," Estamos ubicados en lugar estratégico, cerca de supermercados y negocios locales.Se ofrecen cómodas habitaciones a pocos metros de nuestro principal paseo Costanera, ademas de locomoción a pocos metros de casa tanto hacia el centro de la ciudad como así también fuera de esta.EL VALOR INCLUYE:INTERNET WIFI, TELEVISIÓN POR CABLE, LAVADO UNA VEZ POR SEMANA, USO COMPLETO DE COCINA Y USO DE ÁREAS EN COMÚN.  Ademas se entrega llave de la casa y llave candado de la habitación así manejas tu tiempo de llegada.Se responden mensajes Whatsapp",Pieza,120000,3 Diciembre 17:31,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_68722788.htm?ca=11_s&oa=68722788&xsp=28,cabaña, Se arrienda cabaña con un dormitorio y equipada sector centromuy cerca de clínica alemana  lugar muy tranquilo mas infomacion llamar a fono : 63-2-216044,Casa,250000,3 Diciembre 16:48,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_cabana_para_familia_2_adultos_y_un_nino__68722701.htm?ca=11_s&oa=68722701&xsp=29,Busco cabaña para familia 2 Adultos y un niño.," busco cabaña año corrido a partir de enero, puede ser semi amoblada o sin muebles. económica, amplia y con estacionamiento. las 2 personas trabajan.  solo respondo por whatsapp",Casa,250000,3 Diciembre 16:45,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/departamento_en_condominio_el_bosque_68722527.htm?ca=11_s&oa=68722527&xsp=30,Departamento en Condominio el Bosque," Se arrienda departamento de 2 dormitorios y 1 baño en Condominio el Bosque. El departamento incluye estacionamiento, bodega, cocina equipada. seguridad 24/7, gimnasio, sala multiuso.Departamento nuevo ubicado en el sector el bosque, muy seguro y cerca de colegios, áreas verdes, supermercado, farmacia y ciclovías",Departamento,450000,3 Diciembre 16:39,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/se_busca_para_dos_personas_68721254.htm?ca=11_s&oa=68721254&xsp=31,Se busca para dos personas, ando en busca de una pieza o cabaña para dos personas que este serca del centro porfavor,Pieza,100000,3 Diciembre 15:56,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana__68720694.htm?ca=11_s&oa=68720694&xsp=32,Cabaña, Se arrienda mini cabaña semi amueblada como se ve  en fotos a persona sola o estudiante incluye agua y cable. Locomoción a la puerta línea azul y micros  9-3-4. Contacto wsp 967431020,Pieza,180000,3 Diciembre 15:38,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabanas_disponibles_68719949.htm?ca=11_s&oa=68719949&xsp=33,Cabañas disponibles," Cabañas disponibles a partir del 09/12 para dos personas, totalmente equipadas, estacionamiento, wifi, cable incluido en valor, ubicadas a dos cuadras del centro de Valdivia ,Universidad San Sebastián y Universidad Austral campus Miraflores , agua y luz aparte. Comunicarse con Marcia Martínez al9 68152846",Casa,250000,3 Diciembre 15:15,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_interior_68719525.htm?ca=11_s&oa=68719525&xsp=34,cabaña interior," Arriendo cabaña interior. Con dos  habitaciones, baño y cocina pequeña. Equipada, máximo para 2 personas, incluye wifi y tv cable. Gastos de agua, luz y gas ae paga aparte. Cabaña tiene medidor de luz propio. Se arrienda año corrido. Se exige un mes garantía que se devuelve si la cabaña se entrega como se recepciona, no se puede usar la garantía como mes de arriendo. La cabaña cuesta 175.000 pesos mensuales. La garantía se puede pagar máximo en 3 cuotas.",Casa,175000,3 Diciembre 14:58,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/casa_con_2_habitaciones__centrica__68718820.htm?ca=11_s&oa=68718820&xsp=35,Casa con 2 habitaciones (centrica)," arriendo casa céntrica  por día, con 2 habitaciones la casa consta con*1 dormitorio con una cama de 1/2*1 dormitorio con dos camas de 1/2ambas habitaciones con sus respectivas ropas de cama*cocina equipada *cercano al terminal, supermercado*ambiente familiar *estacionamiento para un vehículo",Casa,30000,3 Diciembre 14:32,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/arriendo_departamento_en_centro_de_la_ciudad_68718626.htm?ca=11_s&oa=68718626&xsp=36,Arriendo Departamento en Centro de la ciudad," Se arrienda amplio departamento en zona céntrica de la ciudad de Valdivia, calle independencia. Acceso controlado al edificio. Posee las siguientes características :-3 dormitorios -3 baños- cocina equipada- logia- living comedor- amplió balcón cerrado con vidrio- estacionamiento techado - bodega- calefacción incluida en los gastos comunes Para arrendar debe tener la siguiente documentación:- contrato de trabajo - 3 ultimas liquidaciones de sueldo- certificado de dicom - fotocopia de carnet Considerar al momento de arrendar pago por anticipado - arriendo mes inicial- garantía - comisión corretaje 50% del valor del arriendoSolicite su visita al teléfono o visítenos en nuestras oficinas en Independencia 630 Of.209",Departamento,600000,3 Diciembre 14:24,3,3,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana__68718322.htm?ca=11_s&oa=68718322&xsp=37,cabaña, Las ánimas lomas del hualle a pasos de Inacap nuevo. sector tranquilo cabañas semiamobladas incluye agua cable y WiFi llamar solo interesados,Casa,230000,3 Diciembre 14:16,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_cabana_para_una_persona_68717554.htm?ca=11_s&oa=68717554&xsp=38,Busco cabaña para una persona," Busco cabaña para una persona, ojalá lo más cercano a uach teja, pago aprox $200.000",Casa,200000,3 Diciembre 13:51,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/pieza_por_dia_o_mensual_68715065.htm?ca=11_s&oa=68715065&xsp=39,pieza por día o mensual," Arriendo piezas en Valdivia.Valor por noche: $15.000Valor mensual: $150.000Casa ubicada en el sector regional de Valdivia a diez minutos del centro de la ciudad.Cuenta con wifi, TV cable, agua caliente, estacionamiento y lavandería.Interesado comunicarse con Héctor al 958741552",Pieza,15000,3 Diciembre 12:36,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/departamento_isla_teja_67322622.htm?ca=11_s&oa=67322622&xsp=40,Departamento Isla Teja," Edificio Parque Rio Cruces En la mejor ubicación de Valdivia5º Piso Parque Río Cruces en un moderno""condominio,con amplia y cómoda terraza"" 1 dormitorio en suite con closet1 bañoCocina Americana equipada con encimera,horno y campana.Pisos de porcelanato.Ventanas de termo panel.Sistema de calefacción por caldera.Calefactor en living y dormitorio.Puerta principal con sistema Smart eye.Balcón / terrazaEstacionamiento Privado.Características adicionales del CondominioQuinchosPiscinaJuegos infantiles Patio / Áreas verdes comunesSala multiusoGimnasioBicicleteroservicio de lavandería con fichasel edificio cuenta con Acceso controladoVigilancia 24 HorasEntornoCerca de áreas verdesCerca de comerciosCerca de colegiosTransporte urbano cercanoCerca de vía principalSuperficie ConstruidaTotal: 41,7 m2No se Aceptan MascotasAcreditar RentaTrato directo con el dueño Tratar de Lunes A Sábado consultas solo por Celular :954008528Precio $ 350.000 Mensual",Departamento,350000,3 Diciembre 12:16,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/se_busca_cabana_68713526.htm?ca=11_s&oa=68713526&xsp=41,Se busca cabaña," Buscamos arriendo semi amoblado .Somos una pareja con un niño de 4 años el cual es muy tranquilo y no es dañino y un bebé que nacerá a fines de diciembre .ya teniendo 6 meses retomaria mi trabajo , podemos pagar hasta 200 mil ya sea con agua incluida .No importa si es pequeño ,necesitamos con urgencia",Casa,200000,3 Diciembre 11:51,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabanas_sector_regional_55987182.htm?ca=11_s&oa=55987182&xsp=42,Cabañas Sector regional," Departamento 40mt2, Cerca de todo con locomoción a la puerta, colectivos y micros.Cada cabaña  consta de 2 dormitorios amplios, con cama de 2pl en uno de ellos  y cama de plaza y media en el otro, un baño comoleto y cocina con bajilla, comedor, todo amoblado.Mes de arriendo y mes de garantía Vidrios termopanel y aislacion termoacustica.Techos  en todas las entradas protección perimetral y de acceso a las cabañas.Incluye  WiFi tv y agua.Con estacionamiento. Máximo 2 personas.No mascotas No se aceptan carretesProfesionales jóvenes o estudiantes, que acrediten ingresos.Para personas que gusten de la tranquilidad y orden.Estamos en santa María con Aníbal Pinto Valdivia.",Casa,270000,3 Diciembre 11:24,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/pieza_sector_costanera_68712365.htm?ca=11_s&oa=68712365&xsp=43,Pieza sector costanera," Pieza sector costanera a tres cuadras del terminal de buses y cercana al centro incluye cama de 2 plazas ropero escritorio sillón, incluye Wi-Fi, lavado y secado de ropa, incluye gastos comunes. Consultas al whatsapp +56947097019.",Pieza,140000,3 Diciembre 11:10,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/departamento_68711770.htm?ca=11_s&oa=68711770&xsp=44,Departamento," Se arrienda departamento amoblado (comedor, living, camas, closet, cocina, refrigerador, lavadora, microondas, hervidor)2 habitaciones 1 bañoUbicado en circunvalación surPara máximo 2 personas Se pide mes de garantíaVerdaderos interesados llamar al +56979724731",Departamento,270000,3 Diciembre 10:42,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_de_un_ambiente_68640099.htm?ca=11_s&oa=68640099&xsp=45,Cabaña de un ambiente, Cabaña persona sola en Bueras 1822Tv Cable Wi-Fi  Agua y Luz incluido,Casa,150000,3 Diciembre 10:36,1,1,Valdivia
